HGNC ID	Status	Approved symbol	Approved name	Ensembl gene ID	NCBI gene ID	Chromosome
HGNC:24489	Approved	LSM14A	LSM14A mRNA processing body assembly factor	ENSG00000257103	26065	19
HGNC:15887	Approved	LSM14B	LSM family member 14B	ENSG00000149657	149986	20
HGNC:22036	Approved	LSMEM1	leucine rich single-pass membrane protein 1	ENSG00000181016	286006	7
HGNC:26781	Approved	LSMEM2	leucine rich single-pass membrane protein 2	ENSG00000179564	132228	3
HGNC:6707	Approved	LSP1	lymphocyte specific protein 1	ENSG00000130592	4046	11
HGNC:39716	Approved	LSP1P1	LSP1 pseudogene 1	ENSG00000269099	100463528	13
HGNC:39717	Approved	LSP1P2	LSP1 pseudogene 2	ENSG00000240665	100873967	3
HGNC:39718	Approved	LSP1P3	LSP1 pseudogene 3	ENSG00000162685	729862	5
HGNC:53915	Approved	LSP1P4	LSP1 pseudogene 4	ENSG00000143429	654342	2
HGNC:50697	Approved	LSP1P5	LSP1 pseudogene 5		645166	1
HGNC:29572	Approved	LSR	lipolysis stimulated lipoprotein receptor	ENSG00000105699	51599	19
HGNC:6708	Approved	LSS	lanosterol synthase	ENSG00000160285	4047	21
HGNC:14189	Approved	LST1	leukocyte specific transcript 1	ENSG00000204482	7940	6
HGNC:6709	Approved	LTA	lymphotoxin alpha	ENSG00000226979	4049	6
HGNC:6710	Approved	LTA4H	leukotriene A4 hydrolase	ENSG00000111144	4048	12
HGNC:6711	Approved	LTB	lymphotoxin beta	ENSG00000227507	4050	6
HGNC:6713	Approved	LTB4R	leukotriene B4 receptor	ENSG00000213903	1241	14
HGNC:19260	Approved	LTB4R2	leukotriene B4 receptor 2	ENSG00000213906	56413	14
HGNC:6714	Approved	LTBP1	latent transforming growth factor beta binding protein 1	ENSG00000049323	4052	2
HGNC:6715	Approved	LTBP2	latent transforming growth factor beta binding protein 2	ENSG00000119681	4053	14
HGNC:6716	Approved	LTBP3	latent transforming growth factor beta binding protein 3	ENSG00000168056	4054	11
HGNC:6717	Approved	LTBP4	latent transforming growth factor beta binding protein 4	ENSG00000090006	8425	19
HGNC:6718	Approved	LTBR	lymphotoxin beta receptor	ENSG00000111321	4055	12
HGNC:6719	Approved	LTC4S	leukotriene C4 synthase	ENSG00000213316	4056	5
HGNC:6720	Approved	LTF	lactotransferrin	ENSG00000012223	4057	3
HGNC:6721	Approved	LTK	leukocyte receptor tyrosine kinase	ENSG00000062524	4058	15
HGNC:13082	Approved	LTN1	listerin E3 ubiquitin protein ligase 1	ENSG00000198862	26046	21
HGNC:17589	Approved	LTO1	LTO1 maturation factor of ABCE1	ENSG00000149716	220064	11
HGNC:21173	Approved	LTV1	LTV1 ribosome biogenesis factor	ENSG00000135521	84946	6
HGNC:44049	Approved	LTV1P1	LTV1 ribosome biogenesis factor pseudogene 1	ENSG00000250219	100289220	4
HGNC:51845	Approved	LUADT1	lung adenocarcinoma associated transcript 1	ENSG00000196634	106182249	6
HGNC:40992	Approved	LUARIS	lncRNA upregulator of antiviral response interferon signaling	ENSG00000231638	100506895	7
HGNC:6723	Approved	LUC7L	LUC7 like	ENSG00000007392	55692	16
HGNC:21608	Approved	LUC7L2	LUC7 like 2, pre-mRNA splicing factor	ENSG00000146963	51631	7
HGNC:24309	Approved	LUC7L3	LUC7 like 3 pre-mRNA splicing factor	ENSG00000108848	51747	17
HGNC:39790	Approved	LUC7L3P1	LUC7 like 3 pre-mRNA splicing factor pseudogene 1		100420198	13
HGNC:48498	Approved	LUCAT1	lung cancer associated transcript 1	ENSG00000248323	100505994	5
HGNC:6724	Approved	LUM	lumican	ENSG00000139329	4060	12
HGNC:51199	Approved	LUNAR1	leukemia-associated non-coding IGF1R activator RNA 1	ENSG00000278090	104564224	15
HGNC:32327	Approved	LURAP1	leucine rich adaptor protein 1	ENSG00000171357	541468	1
HGNC:31452	Approved	LURAP1L	leucine rich adaptor protein 1 like	ENSG00000153714	286343	9
HGNC:49761	Approved	LURAP1L-AS1	LURAP1L antisense RNA 1	ENSG00000235448	101929467	9
HGNC:14985	Approved	LUZP1	leucine zipper protein 1	ENSG00000169641	7798	1
HGNC:23206	Approved	LUZP2	leucine zipper protein 2	ENSG00000187398	338645	11
HGNC:24971	Approved	LUZP4	leucine zipper protein 4	ENSG00000102021	51213	X
HGNC:44904	Approved	LUZP4P1	leucine zipper protein 4 pseudogene 1	ENSG00000232853	101060111	10
HGNC:33955	Approved	LUZP6	leucine zipper protein 6	ENSG00000267697	767558	7
HGNC:26904	Approved	LVRN	laeverin	ENSG00000172901	206338	5
HGNC:13347	Approved	LXN	latexin	ENSG00000079257	56925	3
HGNC:13348	Approved	LY6D	lymphocyte antigen 6 family member D	ENSG00000167656	8581	8
HGNC:6727	Approved	LY6E	lymphocyte antigen 6 family member E	ENSG00000160932	4061	8
HGNC:53728	Approved	LY6E-DT	LY6E divergent transcript	ENSG00000247317	100133669	8
HGNC:13931	Approved	LY6G5B	lymphocyte antigen 6 family member G5B	ENSG00000240053	58496	6
HGNC:13932	Approved	LY6G5C	lymphocyte antigen 6 family member G5C	ENSG00000204428	80741	6
HGNC:13936	Approved	LY6G6C	lymphocyte antigen 6 family member G6C	ENSG00000204421	80740	6
HGNC:13935	Approved	LY6G6D	lymphocyte antigen 6 family member G6D	ENSG00000244355	58530	6
HGNC:13934	Approved	LY6G6E	lymphocyte antigen 6 family member G6E	ENSG00000255552	79136	6
HGNC:13933	Approved	LY6G6F	lymphocyte antigen 6 family member G6F	ENSG00000204424	259215	6
HGNC:6728	Approved	LY6H	lymphocyte antigen 6 family member H	ENSG00000176956	4062	8
HGNC:24225	Approved	LY6K	lymphocyte antigen 6 family member K	ENSG00000160886	54742	8
HGNC:52284	Approved	LY6L	lymphocyte antigen 6 family member L	ENSG00000261667	101928108	8
HGNC:6730	Approved	LY9	lymphocyte antigen 9	ENSG00000122224	4063	1
HGNC:6729	Approved	LY75	lymphocyte antigen 75	ENSG00000054219	4065	2
HGNC:38828	Approved	LY75-CD302	LY75-CD302 readthrough	ENSG00000248672	100526664	2
HGNC:16837	Approved	LY86	lymphocyte antigen 86	ENSG00000112799	9450	6
HGNC:26593	Approved	LY86-AS1	LY86 antisense RNA 1	ENSG00000216863	285780	6
HGNC:17156	Approved	LY96	lymphocyte antigen 96	ENSG00000154589	23643	8
HGNC:26021	Approved	LYAR	Ly1 antibody reactive	ENSG00000145220	55646	4
HGNC:50747	Approved	LYARP1	Ly1 antibody reactive pseudogene 1	ENSG00000229560	100420968	2
HGNC:27014	Approved	LYG1	lysozyme g1	ENSG00000144214	129530	2
HGNC:29615	Approved	LYG2	lysozyme g2	ENSG00000185674	254773	2
HGNC:6734	Approved	LYL1	LYL1 basic helix-loop-helix family member	ENSG00000104903	4066	19
HGNC:6735	Approved	LYN	LYN proto-oncogene, Src family tyrosine kinase	ENSG00000254087	4067	8
HGNC:29604	Approved	LYNX1	Ly6/neurotoxin 1	ENSG00000180155	66004	8
HGNC:52291	Approved	LYNX1-SLURP2	LYNX1-SLURP2 readthrough	ENSG00000284505	111188157	8
HGNC:28431	Approved	LYPD1	LY6/PLAUR domain containing 1	ENSG00000150551	116372	2
HGNC:25215	Approved	LYPD2	LY6/PLAUR domain containing 2	ENSG00000197353	137797	8
HGNC:24880	Approved	LYPD3	LY6/PLAUR domain containing 3	ENSG00000124466	27076	19
HGNC:28659	Approved	LYPD4	LY6/PLAUR domain containing 4	ENSG00000273111	147719	19
HGNC:26397	Approved	LYPD5	LY6/PLAUR domain containing 5	ENSG00000159871	284348	19
HGNC:28751	Approved	LYPD6	LY6/PLAUR domain containing 6	ENSG00000187123	130574	2
HGNC:27018	Approved	LYPD6B	LY6/PLAUR domain containing 6B	ENSG00000150556	130576	2
HGNC:44208	Approved	LYPD8	LY6/PLAUR domain containing 8	ENSG00000259823	646627	1
HGNC:53735	Approved	LYPD9P	LY6/PLAUR domain containing 9, pseudogene	ENSG00000229703		1
HGNC:6737	Approved	LYPLA1	lysophospholipase 1	ENSG00000120992	10434	8
HGNC:44005	Approved	LYPLA1P1	LYPLA1 pseudogene 1	ENSG00000223595	100129401	7
HGNC:44006	Approved	LYPLA1P2	LYPLA1 pseudogene 2	ENSG00000251483	391686	4
HGNC:44007	Approved	LYPLA1P3	LYPLA1 pseudogene 3	ENSG00000218350	157713	6
HGNC:6738	Approved	LYPLA2	lysophospholipase 2	ENSG00000011009	11313	1
HGNC:21069	Approved	LYPLA2P1	LYPLA2 pseudogene 1	ENSG00000228285	653639	6
HGNC:50445	Approved	LYPLA2P2	LYPLA2 pseudogene 2	ENSG00000269153	388499	19
HGNC:50446	Approved	LYPLA2P3	LYPLA2 pseudogene 3	ENSG00000236604	100128790	9
HGNC:20440	Approved	LYPLAL1	lysophospholipase like 1	ENSG00000143353	127018	1
HGNC:54054	Approved	LYPLAL1-AS1	LYPLAL1 antisense RNA 1	ENSG00000228536	102723886	1
HGNC:50560	Approved	LYPLAL1-DT	LYPLAL1 divergent transcript	ENSG00000228063	643723	1
HGNC:25074	Approved	LYRM1	LYR motif containing 1	ENSG00000102897	57149	16
HGNC:25229	Approved	LYRM2	LYR motif containing 2	ENSG00000083099	57226	6
HGNC:21365	Approved	LYRM4	LYR motif containing 4	ENSG00000214113	57128	6
HGNC:52055	Approved	LYRM4-AS1	LYRM4 antisense RNA 1		100129461	6
HGNC:28072	Approved	LYRM7	LYR motif containing 7	ENSG00000186687	90624	5
HGNC:27314	Approved	LYRM9	LYR motif containing 9	ENSG00000232859	201229	17
HGNC:32070	Approved	LYSMD1	LysM domain containing 1	ENSG00000163155	388695	1
HGNC:28571	Approved	LYSMD2	LysM domain containing 2	ENSG00000140280	256586	15
HGNC:26969	Approved	LYSMD3	LysM domain containing 3	ENSG00000176018	116068	5
HGNC:26571	Approved	LYSMD4	LysM domain containing 4	ENSG00000183060	145748	15
HGNC:1968	Approved	LYST	lysosomal trafficking regulator	ENSG00000143669	1130	1
HGNC:41320	Approved	LYST-AS1	LYST antisense RNA 1	ENSG00000229463	100874266	1
HGNC:41319	Entry Withdrawn	LYST-IT1	entry withdrawn			NA
HGNC:13349	Entry Withdrawn	LYST2	entry withdrawn			NA
HGNC:14687	Approved	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1	ENSG00000133800	10894	11
HGNC:6740	Approved	LYZ	lysozyme	ENSG00000090382	4069	12
HGNC:30502	Approved	LYZL1	lysozyme like 1	ENSG00000120563	84569	10
HGNC:29613	Approved	LYZL2	lysozyme like 2	ENSG00000151033	119180	10
HGNC:28387	Approved	LYZL4	lysozyme like 4	ENSG00000157093	131375	3
HGNC:29614	Approved	LYZL6	lysozyme like 6	ENSG00000275722	57151	17
HGNC:17497	Approved	LZIC	leucine zipper and CTNNBIP1 domain containing	ENSG00000162441	84328	1
HGNC:6741	Approved	LZTFL1	leucine zipper transcription factor like 1	ENSG00000163818	54585	3
HGNC:6742	Approved	LZTR1	leucine zipper like transcription regulator 1	ENSG00000099949	8216	22
HGNC:13861	Approved	LZTS1	leucine zipper tumor suppressor 1	ENSG00000061337	11178	8
HGNC:43630	Approved	LZTS1-AS1	LZTS1 antisense RNA 1	ENSG00000253733	100874051	8
HGNC:29381	Approved	LZTS2	leucine zipper tumor suppressor 2	ENSG00000107816	84445	10
HGNC:30139	Approved	LZTS3	leucine zipper tumor suppressor family member 3	ENSG00000088899	9762	20
HGNC:25183	Approved	M1AP	meiosis 1 associated protein	ENSG00000159374	130951	2
HGNC:6751	Entry Withdrawn	M6P2	entry withdrawn			NA
HGNC:6752	Approved	M6PR	mannose-6-phosphate receptor, cation dependent	ENSG00000003056	4074	12
HGNC:6744	Entry Withdrawn	M130	entry withdrawn			NA
HGNC:6747	Entry Withdrawn	M195	entry withdrawn			NA
HGNC:6755	Approved	MAA	microphthalmia or anophthalmia and associated anomalies		4080	X
HGNC:24010	Approved	MAATS1	MYCBP associated and testis expressed 1	ENSG00000183833	89876	3
HGNC:6757	Approved	MAB21L1	mab-21 like 1	ENSG00000180660	4081	13
HGNC:6758	Approved	MAB21L2	mab-21 like 2	ENSG00000181541	10586	4
HGNC:26787	Approved	MAB21L3	mab-21 like 3	ENSG00000173212	126868	1
HGNC:26216	Approved	MAB21L4	mab-21 like 4	ENSG00000172478	79919	2
HGNC:30215	Approved	MACC1	MET transcriptional regulator MACC1	ENSG00000183742	346389	7
HGNC:41257	Approved	MACC1-AS1	MACC1 antisense RNA 1	ENSG00000228598	100874041	7
HGNC:13664	Approved	MACF1	microtubule actin crosslinking factor 1	ENSG00000127603	23499	1
HGNC:25572	Approved	MACO1	macoilin 1	ENSG00000204178	55219	1
HGNC:33244	Approved	MACOM	macrophthalmia, colobomatous, with microcornea		791229	2
HGNC:53963	Approved	MACORIS	macrophage enriched lincRNA repressor of IFN-gamma signaling	ENSG00000237797	101929951	10
HGNC:29598	Approved	MACROD1	mono-ADP ribosylhydrolase 1	ENSG00000133315	28992	11
HGNC:16126	Approved	MACROD2	mono-ADP ribosylhydrolase 2	ENSG00000172264	140733	20
HGNC:37193	Approved	MACROD2-AS1	MACROD2 antisense RNA 1	ENSG00000235914	100379174	20
HGNC:16201	Approved	MACROD2-IT1	MACROD2 intronic transcript 1	ENSG00000227927	140848	20
HGNC:6762	Approved	MAD1L1	mitotic arrest deficient 1 like 1	ENSG00000002822	8379	7
HGNC:6763	Approved	MAD2L1	mitotic arrest deficient 2 like 1	ENSG00000164109	4085	4
HGNC:21059	Approved	MAD2L1BP	MAD2L1 binding protein	ENSG00000124688	9587	6
HGNC:20019	Approved	MAD2L1P1	mitotic arrest deficient 2 like 1 pseudogene 1		326596	14
HGNC:6764	Approved	MAD2L2	mitotic arrest deficient 2 like 2	ENSG00000116670	10459	1
HGNC:6765	Approved	MADCAM1	mucosal vascular addressin cell adhesion molecule 1	ENSG00000099866	8174	19
HGNC:6766	Approved	MADD	MAP kinase activating death domain	ENSG00000110514	8567	11
HGNC:13731	Approved	MAEA	macrophage erythroblast attacher	ENSG00000090316	10296	4
HGNC:25929	Approved	MAEL	maelstrom spermatogenic transposon silencer	ENSG00000143194	84944	1
HGNC:6776	Approved	MAF	MAF bZIP transcription factor	ENSG00000178573	4094	16
HGNC:24966	Approved	MAF1	MAF1 homolog, negative regulator of RNA polymerase III	ENSG00000179632	84232	8
HGNC:23145	Approved	MAFA	MAF bZIP transcription factor A	ENSG00000182759	389692	8
HGNC:51203	Approved	MAFA-AS1	MAFA antisense RNA 1	ENSG00000254338	104326051	8
HGNC:6408	Approved	MAFB	MAF bZIP transcription factor B	ENSG00000204103	9935	20
HGNC:6777	Approved	MAFD1	major affective disorder 1		4095	18
HGNC:6778	Approved	MAFD2	major affective disorder 2		4096	X
HGNC:6779	Entry Withdrawn	MAFD3	entry withdrawn			NA
HGNC:6780	Approved	MAFF	MAF bZIP transcription factor F	ENSG00000185022	23764	22
HGNC:6781	Approved	MAFG	MAF bZIP transcription factor G	ENSG00000197063	4097	17
HGNC:43649	Approved	MAFG-DT	MAFG divergent transcript	ENSG00000265688	92659	17
HGNC:31102	Approved	MAFIP	MAFF interacting protein (pseudogene)	ENSG00000274847	727764	14
HGNC:6782	Approved	MAFK	MAF bZIP transcription factor K	ENSG00000198517	7975	7
HGNC:51525	Approved	MAFTRR	MAF transcriptional regulator RNA	ENSG00000261390	102467146	16
HGNC:6783	Approved	MAG	myelin associated glycoprotein	ENSG00000105695	4099	19
HGNC:6796	Approved	MAGEA1	MAGE family member A1	ENSG00000198681	4100	X
HGNC:6800	Approved	MAGEA2	MAGE family member A2	ENSG00000268606	4101	X
HGNC:19340	Approved	MAGEA2B	MAGE family member A2B	ENSG00000183305	266740	X
HGNC:6801	Approved	MAGEA3	MAGE family member A3	ENSG00000221867	4102	X
HGNC:6802	Approved	MAGEA4	MAGE family member A4	ENSG00000147381	4103	X
HGNC:53860	Approved	MAGEA4-AS1	MAGEA4 antisense RNA 1	ENSG00000229967	105373368	X
HGNC:6803	Approved	MAGEA5	MAGE family member A5	ENSG00000242520	4104	X
HGNC:6804	Approved	MAGEA6	MAGE family member A6	ENSG00000197172	4105	X
HGNC:6805	Approved	MAGEA7P	MAGE family member A7, pseudogene	ENSG00000224732	4106	X
HGNC:6806	Approved	MAGEA8	MAGE family member A8	ENSG00000156009	4107	X
HGNC:45093	Approved	MAGEA8-AS1	MAGEA8 antisense RNA 1	ENSG00000230899	101410537	X
HGNC:6807	Approved	MAGEA9	MAGE family member A9	ENSG00000123584	4108	X
HGNC:31909	Approved	MAGEA9B	MAGE family member A9B	ENSG00000267978	728269	X
HGNC:6797	Approved	MAGEA10	MAGE family member A10	ENSG00000124260	4109	X
HGNC:6798	Approved	MAGEA11	MAGE family member A11	ENSG00000185247	4110	X
HGNC:6799	Approved	MAGEA12	MAGE family member A12	ENSG00000213401	4111	X
HGNC:35154	Approved	MAGEA13P	MAGE family member A13, pseudogene	ENSG00000183981	139363	X
HGNC:6808	Approved	MAGEB1	MAGE family member B1	ENSG00000214107	4112	X
HGNC:6809	Approved	MAGEB2	MAGE family member B2	ENSG00000099399	4113	X
HGNC:6810	Approved	MAGEB3	MAGE family member B3	ENSG00000198798	4114	X
HGNC:6811	Approved	MAGEB4	MAGE family member B4	ENSG00000120289	4115	X
HGNC:23795	Approved	MAGEB5	MAGE family member B5	ENSG00000188408	347541	X
HGNC:23796	Approved	MAGEB6	MAGE family member B6	ENSG00000176746	158809	X
HGNC:28824	Approved	MAGEB6B	MAGE family member B6B	ENSG00000232030	392433	X
HGNC:25377	Approved	MAGEB10	MAGE family member B10	ENSG00000177689	139422	X
HGNC:21188	Approved	MAGEB16	MAGE family member B16	ENSG00000189023	139604	X
HGNC:17418	Approved	MAGEB17	MAGE family member B17	ENSG00000182798	645864	X
HGNC:28515	Approved	MAGEB18	MAGE family member B18	ENSG00000176774	286514	X
HGNC:6812	Approved	MAGEC1	MAGE family member C1	ENSG00000155495	9947	X
HGNC:13574	Approved	MAGEC2	MAGE family member C2	ENSG00000046774	51438	X
HGNC:23798	Approved	MAGEC3	MAGE family member C3	ENSG00000165509	139081	X
HGNC:6813	Approved	MAGED1	MAGE family member D1	ENSG00000179222	9500	X
HGNC:16353	Approved	MAGED2	MAGE family member D2	ENSG00000102316	10916	X
HGNC:23793	Approved	MAGED4	MAGE family member D4	ENSG00000154545	728239	X
HGNC:22880	Approved	MAGED4B	MAGE family member D4B	ENSG00000187243	81557	X
HGNC:24934	Approved	MAGEE1	MAGE family member E1	ENSG00000198934	57692	X
HGNC:24935	Approved	MAGEE2	MAGE family member E2	ENSG00000186675	139599	X
HGNC:29639	Approved	MAGEF1	MAGE family member F1	ENSG00000177383	64110	3
HGNC:24092	Approved	MAGEH1	MAGE family member H1	ENSG00000187601	28986	X
HGNC:6814	Approved	MAGEL2	MAGE family member L2	ENSG00000254585	54551	15
HGNC:946	Approved	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1	ENSG00000151276	9223	3
HGNC:40091	Approved	MAGI1-AS1	MAGI1 antisense RNA 1	ENSG00000240175	100873983	3
HGNC:42436	Approved	MAGI1-IT1	MAGI1 intronic transcript 1	ENSG00000272610	151877	3
HGNC:18957	Approved	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2	ENSG00000187391	9863	7
HGNC:40860	Approved	MAGI2-AS1	MAGI2 antisense RNA 1	ENSG00000251276	100874020	7
HGNC:40861	Approved	MAGI2-AS2	MAGI2 antisense RNA 2	ENSG00000226978	100874021	7
HGNC:40862	Approved	MAGI2-AS3	MAGI2 antisense RNA 3	ENSG00000234456	100505881	7
HGNC:30058	Entry Withdrawn	MAGI2-IT1	entry withdrawn			NA
HGNC:29647	Approved	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3	ENSG00000081026	260425	1
HGNC:30006	Approved	MAGIX	MAGI family member, X-linked	ENSG00000269313	79917	X
HGNC:6815	Approved	MAGOH	mago homolog, exon junction complex subunit	ENSG00000162385	4116	1
HGNC:30148	Approved	MAGOH2P	mago homolog 2, pseudogene	ENSG00000264176	100506898	17
HGNC:20020	Approved	MAGOH3P	mago homolog 3, pseudogene	ENSG00000270975	90352	14
HGNC:25504	Approved	MAGOHB	mago homolog B, exon junction complex subunit	ENSG00000111196	55110	12
HGNC:28880	Approved	MAGT1	magnesium transporter 1	ENSG00000102158	84061	X
HGNC:26198	Approved	MAIP1	matrix AAA peptidase interacting protein 1	ENSG00000162972	79568	2
HGNC:27441	Approved	MAJIN	membrane anchored junction protein	ENSG00000168070	283129	11
HGNC:6816	Approved	MAK	male germ cell associated kinase	ENSG00000111837	4117	6
HGNC:13703	Approved	MAK16	MAK16 homolog	ENSG00000198042	84549	8
HGNC:6817	Approved	MAL	mal, T cell differentiation protein	ENSG00000172005	4118	2
HGNC:13634	Approved	MAL2	mal, T cell differentiation protein 2 (gene/pseudogene)	ENSG00000147676	114569	8
HGNC:53626	Approved	MAL2-AS1	MAL2 antisense RNA 1	ENSG00000253972	105375726	8
HGNC:29665	Approved	MALAT1	metastasis associated lung adenocarcinoma transcript 1	ENSG00000251562	378938	11
HGNC:49009	Approved	MALINC1	mitosis associated long intergenic non-coding RNA 1	ENSG00000245146	100505636	5
HGNC:6818	Approved	MALL	mal, T cell differentiation protein like	ENSG00000144063	7851	2
HGNC:24331	Approved	MALRD1	MAM and LDL receptor class A domain containing 1	ENSG00000204740	340895	10
HGNC:21721	Approved	MALSU1	mitochondrial assembly of ribosomal large subunit 1	ENSG00000156928	115416	7
HGNC:6819	Approved	MALT1	MALT1 paracaspase	ENSG00000172175	10892	18
HGNC:23673	Approved	MAMDC2	MAM domain containing 2	ENSG00000165072	256691	9
HGNC:48719	Approved	MAMDC2-AS1	MAMDC2 antisense RNA 1	ENSG00000204706	100507244	9
HGNC:24083	Approved	MAMDC4	MAM domain containing 4	ENSG00000177943	158056	9
HGNC:13632	Approved	MAML1	mastermind like transcriptional coactivator 1	ENSG00000161021	9794	5
HGNC:16259	Approved	MAML2	mastermind like transcriptional coactivator 2	ENSG00000184384	84441	11
HGNC:16272	Approved	MAML3	mastermind like transcriptional coactivator 3	ENSG00000196782	55534	4
HGNC:2568	Approved	MAMLD1	mastermind like domain containing 1	ENSG00000013619	10046	X
HGNC:26689	Approved	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator	ENSG00000176909	284358	19
