#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0072197	Ureter morphogenesis	2	9	1.94	0.0084	10090.ENSMUSP00000100041,10090.ENSMUSP00000103905	Gata3,Mecom
GO:1902806	Regulation of cell cycle g1/s phase transition	4	127	1.09	0.0084	10090.ENSMUSP00000099434,10090.ENSMUSP00000100979,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965	E2f1,Tcf3,Klf4,Trp63
GO:1990830	Cellular response to leukemia inhibitory factor	4	127	1.09	0.0084	10090.ENSMUSP00000005279,10090.ENSMUSP00000020158,10090.ENSMUSP00000048838,10090.ENSMUSP00000103245	Klf5,Myb,Rarg,Klf4
GO:0051052	Regulation of dna metabolic process	6	365	0.81	0.0085	10090.ENSMUSP00000000450,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000072617,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Pparg,Nucks1,Ercc6,Hsf1,Gata3,Klf4
GO:0042542	Response to hydrogen peroxide	4	128	1.09	0.0086	10090.ENSMUSP00000025867,10090.ENSMUSP00000072617,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Rela,Hsf1,Jun,Klf4
GO:0072332	Intrinsic apoptotic signaling pathway by p53 class mediator	3	51	1.36	0.0086	10090.ENSMUSP00000066789,10090.ENSMUSP00000099434,10090.ENSMUSP00000110965	Ep300,E2f1,Trp63
GO:0048701	Embryonic cranial skeleton morphogenesis	3	52	1.36	0.0090	10090.ENSMUSP00000034973,10090.ENSMUSP00000109202,10090.ENSMUSP00000130115	Smad3,Runx2,Smad2
GO:0055025	Positive regulation of cardiac muscle tissue development	3	52	1.36	0.0090	10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407	Gata6,Ep300,Kat2a
GO:0090311	Regulation of protein deacetylation	3	52	1.36	0.0090	10090.ENSMUSP00000053178,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974	Tcf21,Ep300,Ncor1
GO:0002761	Regulation of myeloid leukocyte differentiation	4	131	1.08	0.0093	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000069850,10090.ENSMUSP00000102711	Gata2,Runx1,Cebpb,Jun
GO:0001503	Ossification	5	240	0.91	0.0094	10090.ENSMUSP00000023673,10090.ENSMUSP00000034973,10090.ENSMUSP00000092901,10090.ENSMUSP00000096755,10090.ENSMUSP00000109202	Runx1,Smad3,Jund,Sox2,Runx2
GO:0010038	Response to metal ion	6	374	0.8	0.0094	10090.ENSMUSP00000000450,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000102711	Pparg,Ep300,Hsf1,Jund,Cebpa,Jun
GO:0040008	Regulation of growth	8	701	0.65	0.0095	10090.ENSMUSP00000000450,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000072617	Pparg,Smarca4,Smad3,Kdm2b,Gata6,Ep300,Ncor1,Hsf1
GO:1901214	Regulation of neuron death	6	375	0.8	0.0095	10090.ENSMUSP00000038229,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711	Kdm2b,Egr1,Cebpb,Hsf1,Gata3,Jun
GO:0090092	Regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	5	242	0.91	0.0096	10090.ENSMUSP00000012540,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000130115	Nanog,Smad3,Gata6,Ep300,Smad2
GO:0045995	Regulation of embryonic development	4	133	1.07	0.0097	10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Nanog,Gata2,Gata3,Klf4
GO:0044419	Interspecies interaction between organisms	11	1309	0.52	0.0098	10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000062576,10090.ENSMUSP00000066789,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103905	Rela,Smarca4,Nucks1,Ep300,Cebpb,Hsf1,Jund,Gata3,Tcf3,Jun,Mecom
GO:0051123	RNA polymerase II preinitiation complex assembly	2	10	1.9	0.0098	10090.ENSMUSP00000009740,10090.ENSMUSP00000124317	Taf7l,Tbp
GO:0034614	Cellular response to reactive oxygen species	4	136	1.06	0.0104	10090.ENSMUSP00000025867,10090.ENSMUSP00000072617,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Rela,Hsf1,Jun,Klf4
GO:0010817	Regulation of hormone levels	7	542	0.71	0.0108	10090.ENSMUSP00000000450,10090.ENSMUSP00000023673,10090.ENSMUSP00000041118,10090.ENSMUSP00000069616,10090.ENSMUSP00000074656,10090.ENSMUSP00000100041,10090.ENSMUSP00000130115	Pparg,Runx1,Foxa1,Egr1,Clock,Gata3,Smad2
GO:0043967	Histone h4 acetylation	3	57	1.32	0.0112	10090.ENSMUSP00000066789,10090.ENSMUSP00000099407,10090.ENSMUSP00000100979	Ep300,Kat2a,Tcf3
GO:0065004	protein-DNA complex assembly	4	139	1.05	0.0112	10090.ENSMUSP00000009740,10090.ENSMUSP00000034707,10090.ENSMUSP00000066789,10090.ENSMUSP00000124317	Taf7l,Smarca4,Ep300,Tbp
GO:0038092	Nodal signaling pathway	2	11	1.85	0.0114	10090.ENSMUSP00000034973,10090.ENSMUSP00000130115	Smad3,Smad2
GO:0048617	Embryonic foregut morphogenesis	2	11	1.85	0.0114	10090.ENSMUSP00000034973,10090.ENSMUSP00000130115	Smad3,Smad2
GO:0060430	Lung saccule development	2	11	1.85	0.0114	10090.ENSMUSP00000041118,10090.ENSMUSP00000041774	Foxa1,Gata6
GO:1990440	Positive regulation of transcription from rna polymerase ii promoter in response to endoplasmic reticulum stress	2	11	1.85	0.0114	10090.ENSMUSP00000027941,10090.ENSMUSP00000069850	Atf3,Cebpb
GO:0021879	Forebrain neuron differentiation	3	58	1.31	0.0117	10090.ENSMUSP00000015197,10090.ENSMUSP00000030391,10090.ENSMUSP00000096755	Gata2,Tfap2c,Sox2
GO:0060425	Lung morphogenesis	3	58	1.31	0.0117	10090.ENSMUSP00000041118,10090.ENSMUSP00000053178,10090.ENSMUSP00000096755	Foxa1,Tcf21,Sox2
GO:0001818	Negative regulation of cytokine production	5	255	0.89	0.0118	10090.ENSMUSP00000000450,10090.ENSMUSP00000041774,10090.ENSMUSP00000072617,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Pparg,Gata6,Hsf1,Gata3,Klf4
GO:0003008	System process	12	1578	0.48	0.0123	10090.ENSMUSP00000000450,10090.ENSMUSP00000015003,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000061539,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711	Pparg,E2f4,Smad3,Gata6,Kdm6a,Ep300,Egr1,Cebpb,Sox2,Kat2a,Gata3,Jun
GO:0060324	Face development	3	60	1.29	0.0128	10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000115237	Rarg,Ep300,Sox3
GO:0014745	Negative regulation of muscle adaptation	2	12	1.82	0.0130	10090.ENSMUSP00000034973,10090.ENSMUSP00000103245	Smad3,Klf4
GO:0060525	Prostate glandular acinus development	2	12	1.82	0.0130	10090.ENSMUSP00000041118,10090.ENSMUSP00000110965	Foxa1,Trp63
GO:1902459	Positive regulation of stem cell population maintenance	2	12	1.82	0.0130	10090.ENSMUSP00000038229,10090.ENSMUSP00000110965	Kdm2b,Trp63
GO:0001824	Blastocyst development	4	147	1.03	0.0134	10090.ENSMUSP00000003135,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000035020	Elf3,Tfap2c,Smarca4,Eomes
GO:0046632	Alpha-beta t cell differentiation	3	62	1.28	0.0138	10090.ENSMUSP00000035020,10090.ENSMUSP00000068974,10090.ENSMUSP00000100041	Eomes,Ncor1,Gata3
GO:0009913	Epidermal cell differentiation	4	149	1.02	0.0140	10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965	Tfap2c,Smarca4,Klf4,Trp63
GO:0051251	Positive regulation of lymphocyte activation	5	267	0.87	0.0142	10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000124863	Myb,Runx1,Gata3,Tcf3,Zmiz1
GO:0021877	Forebrain neuron fate commitment	2	13	1.78	0.0147	10090.ENSMUSP00000015197,10090.ENSMUSP00000030391	Gata2,Tfap2c
GO:0043922	Negative regulation by host of viral transcription	2	13	1.78	0.0147	10090.ENSMUSP00000062576,10090.ENSMUSP00000102711	Nucks1,Jun
GO:0048340	Paraxial mesoderm morphogenesis	2	13	1.78	0.0147	10090.ENSMUSP00000034973,10090.ENSMUSP00000130115	Smad3,Smad2
GO:2000628	Regulation of mirna metabolic process	2	13	1.78	0.0147	10090.ENSMUSP00000025867,10090.ENSMUSP00000066789	Rela,Ep300
GO:0043523	Regulation of neuron apoptotic process	5	270	0.86	0.0148	10090.ENSMUSP00000038229,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711	Kdm2b,Egr1,Cebpb,Gata3,Jun
GO:0010564	Regulation of cell cycle process	7	583	0.67	0.0156	10090.ENSMUSP00000041774,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100979,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965,10090.ENSMUSP00000116205	Gata6,Kat2a,E2f1,Tcf3,Klf4,Trp63,Stag1
GO:0033598	Mammary gland epithelial cell proliferation	2	14	1.75	0.0166	10090.ENSMUSP00000030391,10090.ENSMUSP00000069850	Tfap2c,Cebpb
GO:0045664	Regulation of neuron differentiation	8	774	0.61	0.0168	10090.ENSMUSP00000015197,10090.ENSMUSP00000041118,10090.ENSMUSP00000066789,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000103245,10090.ENSMUSP00000115237	Gata2,Foxa1,Ep300,Sox2,Gata3,Tcf3,Klf4,Sox3
GO:0048146	Positive regulation of fibroblast proliferation	3	67	1.25	0.0168	10090.ENSMUSP00000099434,10090.ENSMUSP00000102711,10090.ENSMUSP00000124863	E2f1,Jun,Zmiz1
GO:0016202	Regulation of striated muscle tissue development	4	158	1.0	0.0170	10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407	Smad3,Gata6,Ep300,Kat2a
GO:0001816	Cytokine production	4	160	0.99	0.0177	10090.ENSMUSP00000035020,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000104732	Eomes,Kat2a,Gata3,Maf
GO:0022402	Cell cycle process	8	784	0.6	0.0181	10090.ENSMUSP00000015003,10090.ENSMUSP00000020158,10090.ENSMUSP00000034973,10090.ENSMUSP00000068974,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000116205	E2f4,Myb,Smad3,Ncor1,Hsf1,Sox2,E2f1,Stag1
GO:0032922	Circadian regulation of gene expression	3	69	1.23	0.0181	10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000074656	Ncor1,Egr1,Clock
GO:0060742	Epithelial cell differentiation involved in prostate gland development	2	15	1.72	0.0185	10090.ENSMUSP00000041118,10090.ENSMUSP00000110965	Foxa1,Trp63
GO:0048754	Branching morphogenesis of an epithelial tube	4	163	0.99	0.0187	10090.ENSMUSP00000030391,10090.ENSMUSP00000041118,10090.ENSMUSP00000053178,10090.ENSMUSP00000096755	Tfap2c,Foxa1,Tcf21,Sox2
GO:0007568	Aging	5	287	0.84	0.0188	10090.ENSMUSP00000025867,10090.ENSMUSP00000092901,10090.ENSMUSP00000102711,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863	Rela,Jund,Jun,Trp63,Zmiz1
GO:0001819	Positive regulation of cytokine production	6	436	0.73	0.0189	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000100041	Runx1,Rela,Smad3,Egr1,Cebpb,Gata3
GO:0021537	Telencephalon development	5	288	0.83	0.0190	10090.ENSMUSP00000030391,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407	Tfap2c,Eomes,Kdm2b,Sox2,Kat2a
GO:0071356	Cellular response to tumor necrosis factor	4	164	0.98	0.0190	10090.ENSMUSP00000025867,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041	Rela,Cebpa,Kat2a,Gata3
GO:0010594	Regulation of endothelial cell migration	4	166	0.98	0.0198	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Pparg,Gata2,Gata3,Klf4
GO:0048660	Regulation of smooth muscle cell proliferation	4	166	0.98	0.0198	10090.ENSMUSP00000000450,10090.ENSMUSP00000069616,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245	Pparg,Egr1,Jun,Klf4
GO:0001932	Regulation of protein phosphorylation	11	1449	0.48	0.0204	10090.ENSMUSP00000027941,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905	Atf3,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Sox2,Tcf3,Jun,Klf4,Mecom
GO:0014067	Negative regulation of phosphatidylinositol 3-kinase signaling	2	16	1.69	0.0204	10090.ENSMUSP00000068974,10090.ENSMUSP00000103245	Ncor1,Klf4
GO:0060100	Positive regulation of phagocytosis, engulfment	2	16	1.69	0.0204	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197	Pparg,Gata2
GO:0060850	Regulation of transcription involved in cell fate commitment	2	16	1.69	0.0204	10090.ENSMUSP00000000450,10090.ENSMUSP00000069850	Pparg,Cebpb
GO:1901722	Regulation of cell proliferation involved in kidney development	2	16	1.69	0.0204	10090.ENSMUSP00000069616,10090.ENSMUSP00000100041	Egr1,Gata3
GO:0034620	Cellular response to unfolded protein	3	74	1.2	0.0211	10090.ENSMUSP00000027941,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617	Atf3,Ep300,Hsf1
GO:0090596	Sensory organ morphogenesis	5	297	0.82	0.0213	10090.ENSMUSP00000015197,10090.ENSMUSP00000038229,10090.ENSMUSP00000048838,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041	Gata2,Kdm2b,Rarg,Sox2,Gata3
GO:0001822	Kidney development	5	298	0.82	0.0216	10090.ENSMUSP00000034973,10090.ENSMUSP00000053178,10090.ENSMUSP00000069616,10090.ENSMUSP00000100041,10090.ENSMUSP00000130115	Smad3,Tcf21,Egr1,Gata3,Smad2
GO:0000082	G1/S transition of mitotic cell cycle	3	75	1.2	0.0218	10090.ENSMUSP00000015003,10090.ENSMUSP00000020158,10090.ENSMUSP00000099434	E2f4,Myb,E2f1
GO:0031060	Regulation of histone methylation	3	75	1.2	0.0218	10090.ENSMUSP00000005841,10090.ENSMUSP00000020158,10090.ENSMUSP00000100041	Ctcf,Myb,Gata3
GO:1901653	Cellular response to peptide	5	299	0.82	0.0218	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000025867,10090.ENSMUSP00000072617,10090.ENSMUSP00000103245	Pparg,Klf5,Rela,Hsf1,Klf4
GO:0010224	Response to uv-b	2	17	1.67	0.0222	10090.ENSMUSP00000025867,10090.ENSMUSP00000066256	Rela,Ercc6
GO:0030224	Monocyte differentiation	2	17	1.67	0.0222	10090.ENSMUSP00000000450,10090.ENSMUSP00000102711	Pparg,Jun
GO:0043409	Negative regulation of mapk cascade	4	173	0.96	0.0222	10090.ENSMUSP00000027941,10090.ENSMUSP00000068974,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905	Atf3,Ncor1,Klf4,Mecom
GO:0050872	White fat cell differentiation	2	17	1.67	0.0222	10090.ENSMUSP00000000450,10090.ENSMUSP00000096129	Pparg,Cebpa
GO:0060965	Negative regulation of gene silencing by mirna	2	17	1.67	0.0222	10090.ENSMUSP00000000450,10090.ENSMUSP00000068974	Pparg,Ncor1
GO:0071285	Cellular response to lithium ion	2	17	1.67	0.0222	10090.ENSMUSP00000000450,10090.ENSMUSP00000096129	Pparg,Cebpa
GO:1902894	Negative regulation of pri-mirna transcription by rna polymerase ii	2	17	1.67	0.0222	10090.ENSMUSP00000025867,10090.ENSMUSP00000041774	Rela,Gata6
GO:2000380	Regulation of mesoderm development	2	17	1.67	0.0222	10090.ENSMUSP00000110965,10090.ENSMUSP00000130115	Trp63,Smad2
GO:0031099	Regeneration	4	174	0.96	0.0224	10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000069850,10090.ENSMUSP00000102711	Klf5,Nanog,Cebpb,Jun
GO:0007611	Learning or memory	5	304	0.81	0.0229	10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000099407,10090.ENSMUSP00000102711	Ep300,Egr1,Cebpb,Kat2a,Jun
GO:0048545	Response to steroid hormone	5	304	0.81	0.0229	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000124863	Pparg,Rela,Rarg,Ep300,Zmiz1
GO:0070301	Cellular response to hydrogen peroxide	3	77	1.19	0.0229	10090.ENSMUSP00000025867,10090.ENSMUSP00000072617,10090.ENSMUSP00000103245	Rela,Hsf1,Klf4
GO:0006915	Apoptotic process	8	825	0.58	0.0233	10090.ENSMUSP00000034973,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069850,10090.ENSMUSP00000099434,10090.ENSMUSP00000102711,10090.ENSMUSP00000103905,10090.ENSMUSP00000110965	Smad3,Ercc6,Ep300,Cebpb,E2f1,Jun,Mecom,Trp63
GO:0003151	Outflow tract morphogenesis	3	78	1.18	0.0236	10090.ENSMUSP00000034707,10090.ENSMUSP00000041774,10090.ENSMUSP00000102711	Smarca4,Gata6,Jun
GO:0007267	Cell-cell signaling	8	827	0.58	0.0236	10090.ENSMUSP00000005279,10090.ENSMUSP00000025867,10090.ENSMUSP00000041118,10090.ENSMUSP00000061539,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965,10090.ENSMUSP00000130115	Klf5,Rela,Foxa1,Kdm6a,Gata3,Klf4,Trp63,Smad2
GO:0009416	Response to light stimulus	5	307	0.81	0.0236	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000092901	Pparg,Rela,Ercc6,Ep300,Jund
GO:0000083	Regulation of transcription involved in g1/s transition of mitotic cell cycle	2	18	1.64	0.0238	10090.ENSMUSP00000015003,10090.ENSMUSP00000099434	E2f4,E2f1
GO:0070498	interleukin-1-mediated signaling pathway	2	18	1.64	0.0238	10090.ENSMUSP00000025867,10090.ENSMUSP00000069616	Rela,Egr1
GO:0033043	Regulation of organelle organization	10	1258	0.5	0.0242	10090.ENSMUSP00000005841,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000034973,10090.ENSMUSP00000053178,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000116205	Ctcf,Gata2,Myb,Smad3,Tcf21,Ep300,Ncor1,Kat2a,Gata3,Stag1
GO:0060070	Canonical wnt signaling pathway	3	79	1.17	0.0242	10090.ENSMUSP00000061539,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245	Kdm6a,Gata3,Klf4
GO:0045766	Positive regulation of angiogenesis	4	181	0.94	0.0252	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000041774,10090.ENSMUSP00000103245	Gata2,Runx1,Gata6,Klf4
GO:0045765	Regulation of angiogenesis	5	313	0.8	0.0253	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000041774,10090.ENSMUSP00000103245	Pparg,Gata2,Runx1,Gata6,Klf4
GO:0043627	Response to estrogen	3	81	1.16	0.0256	10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000100041	Gata6,Ep300,Gata3
GO:0030902	Hindbrain development	4	183	0.93	0.0259	10090.ENSMUSP00000015197,10090.ENSMUSP00000034707,10090.ENSMUSP00000038229,10090.ENSMUSP00000099407	Gata2,Smarca4,Kdm2b,Kat2a
GO:0032352	Positive regulation of hormone metabolic process	2	19	1.62	0.0259	10090.ENSMUSP00000069616,10090.ENSMUSP00000100041	Egr1,Gata3
GO:0032609	Interferon-gamma production	2	19	1.62	0.0259	10090.ENSMUSP00000035020,10090.ENSMUSP00000100041	Eomes,Gata3
GO:0051216	Cartilage development	4	184	0.93	0.0263	10090.ENSMUSP00000023673,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000109202	Runx1,Rarg,Ep300,Runx2
GO:0072012	Glomerulus vasculature development	2	20	1.6	0.0281	10090.ENSMUSP00000053178,10090.ENSMUSP00000069616	Tcf21,Egr1
GO:0009617	Response to bacterium	7	660	0.62	0.0282	10090.ENSMUSP00000025867,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103905	Rela,Cebpb,Hsf1,Jund,Tcf3,Jun,Mecom
GO:0001525	Angiogenesis	5	325	0.78	0.0291	10090.ENSMUSP00000005279,10090.ENSMUSP00000008542,10090.ENSMUSP00000015197,10090.ENSMUSP00000053178,10090.ENSMUSP00000102711	Klf5,Elk3,Gata2,Tcf21,Jun
GO:0019220	Regulation of phosphate metabolic process	12	1776	0.42	0.0292	10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905	Atf3,Smad3,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Sox2,Tcf3,Jun,Klf4,Mecom
GO:0002062	Chondrocyte differentiation	3	86	1.14	0.0295	10090.ENSMUSP00000023673,10090.ENSMUSP00000048838,10090.ENSMUSP00000109202	Runx1,Rarg,Runx2
GO:0006974	Cellular response to dna damage stimulus	7	667	0.62	0.0295	10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000099434,10090.ENSMUSP00000110965	Nucks1,Ercc6,Ep300,Hsf1,Clock,E2f1,Trp63
GO:0014015	Positive regulation of gliogenesis	3	86	1.14	0.0295	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000099434	Pparg,Rela,E2f1
GO:0035994	Response to muscle stretch	2	21	1.57	0.0302	10090.ENSMUSP00000025867,10090.ENSMUSP00000102711	Rela,Jun
GO:0060575	Intestinal epithelial cell differentiation	2	21	1.57	0.0302	10090.ENSMUSP00000005279,10090.ENSMUSP00000041774	Klf5,Gata6
GO:1900076	Regulation of cellular response to insulin stimulus	3	87	1.13	0.0302	10090.ENSMUSP00000000450,10090.ENSMUSP00000025867,10090.ENSMUSP00000062576	Pparg,Rela,Nucks1
GO:0030216	Keratinocyte differentiation	3	88	1.13	0.0311	10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000110965	Tfap2c,Smarca4,Trp63
GO:0045638	Negative regulation of myeloid cell differentiation	3	88	1.13	0.0311	10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000100979	Gata2,Runx1,Tcf3
GO:0022603	Regulation of anatomical structure morphogenesis	9	1090	0.51	0.0320	10090.ENSMUSP00000000450,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000041774,10090.ENSMUSP00000066789,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202	Pparg,Nanog,Gata2,Runx1,Gata6,Ep300,Gata3,Klf4,Runx2
GO:0007610	Behavior	7	680	0.61	0.0325	10090.ENSMUSP00000023673,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000099407,10090.ENSMUSP00000102711	Runx1,Ep300,Ncor1,Egr1,Cebpb,Kat2a,Jun
GO:0045475	Locomotor rhythm	2	22	1.55	0.0325	10090.ENSMUSP00000068974,10090.ENSMUSP00000069616	Ncor1,Egr1
GO:0048333	Mesodermal cell differentiation	2	22	1.55	0.0325	10090.ENSMUSP00000012540,10090.ENSMUSP00000061539	Nanog,Kdm6a
GO:0034622	Cellular protein-containing complex assembly	7	683	0.61	0.0330	10090.ENSMUSP00000009740,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000066789,10090.ENSMUSP00000072617,10090.ENSMUSP00000124317,10090.ENSMUSP00000130115	Taf7l,Smarca4,Smad3,Ep300,Hsf1,Tbp,Smad2
GO:0001656	Metanephros development	3	91	1.11	0.0336	10090.ENSMUSP00000053178,10090.ENSMUSP00000069616,10090.ENSMUSP00000100041	Tcf21,Egr1,Gata3
GO:0043401	Steroid hormone mediated signaling pathway	3	91	1.11	0.0336	10090.ENSMUSP00000000450,10090.ENSMUSP00000048838,10090.ENSMUSP00000124863	Pparg,Rarg,Zmiz1
GO:0000077	DNA damage checkpoint	3	92	1.11	0.0345	10090.ENSMUSP00000066256,10090.ENSMUSP00000074656,10090.ENSMUSP00000099434	Ercc6,Clock,E2f1
GO:0010717	Regulation of epithelial to mesenchymal transition	3	92	1.11	0.0345	10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000130115	Smad3,Foxa1,Smad2
GO:0023019	Signal transduction involved in regulation of gene expression	2	23	1.53	0.0346	10090.ENSMUSP00000034973,10090.ENSMUSP00000130115	Smad3,Smad2
GO:0030851	Granulocyte differentiation	2	23	1.53	0.0346	10090.ENSMUSP00000015197,10090.ENSMUSP00000096129	Gata2,Cebpa
GO:0032753	Positive regulation of interleukin-4 production	2	23	1.53	0.0346	10090.ENSMUSP00000069850,10090.ENSMUSP00000100041	Cebpb,Gata3
GO:0048485	Sympathetic nervous system development	2	23	1.53	0.0346	10090.ENSMUSP00000100041,10090.ENSMUSP00000110965	Gata3,Trp63
